1 9.65625
2 54.166666666666664
3 9.8
4 11.0
5 43.0
6 26.11111111111111
7 35.25
8 3.0
10 2.0
11 4.0
15 10.333333333333334
17 10.333333333333334
20 16.0
1,2,3,4,5,6,7,8,10,11,15,17,20,
